transaction_date,ticker,type,amount,state,industry,party,name
3/18/2020,ADM,Sale (Full),"$50,000 ",GA,Packaged Foods,Republican,Kelly Loeffler
3/17/2020,PRU,Purchase,"$50,000 ",GA,Life Insurance,Republican,Kelly Loeffler
3/17/2020,DAL,Purchase,"$100,000 ",GA,Air Freight/Delivery Services,Republican,Kelly Loeffler
3/16/2020,AIG,Purchase,"$100,000 ",GA,Property-Casualty Insurers,Republican,Kelly Loeffler
3/16/2020,CVX,Purchase,"$250,000 ",GA,Integrated oil Companies,Republican,Kelly Loeffler
3/13/2020,CSCO,Purchase,"$250,000 ",GA,Computer Communications Equipment,Republican,Kelly Loeffler
3/16/2020,ADP,Sale (Partial),"$15,000 ",GA,EDP Services,Republican,Kelly Loeffler
3/16/2020,FIS,Sale (Partial),"$15,000 ",GA,Business Services,Republican,Kelly Loeffler
3/16/2020,CME,Sale (Partial),"$50,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
3/17/2020,DG,Sale (Partial),"$15,000 ",GA,Department/Specialty Retail Stores,Republican,Kelly Loeffler
3/17/2020,TDG,Sale (Partial),"$100,000 ",GA,Military/Government/Technical,Republican,Kelly Loeffler
3/19/2020,CME,Purchase,"$100,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
3/19/2020,MSFT,Purchase,"$50,000 ",GA,Computer Software: Prepackaged Software,Republican,Kelly Loeffler
3/18/2020,TDG,Sale (Full),"$50,000 ",GA,Military/Government/Technical,Republican,Kelly Loeffler
5/1/2020,N/A,N/A,,,,,Gary C. Peters
4/30/2020,N/A,N/A,,,,,John Hoeven
3/3/2020,JPM,Purchase,"$15,000 ",WV,Major Banks,Republican,Shelley Moore Capito
3/3/2020,MSFT,Purchase,"$15,000 ",WV,Computer Software: Prepackaged Software,Republican,Shelley Moore Capito
3/3/2020,JNJ,Purchase,"$15,000 ",WV,Major Pharmaceuticals,Republican,Shelley Moore Capito
3/3/2020,ABT,Purchase,"$15,000 ",WV,Major Pharmaceuticals,Republican,Shelley Moore Capito
4/17/2020,N/A,N/A,,,,,Rick Scott
3/17/2020,DXCM,Sale (Partial),"$500,000 ",MN,Medical/Dental Instruments,Democrat,Tina Smith
3/17/2020,PODD,Sale (Partial),"$500,000 ",MN,Medical/Dental Instruments,Democrat,Tina Smith
3/11/2020,ILMN,Sale (Full),"$15,000 ",RI,Biotechnology: Laboratory Analytical Instruments,Democrat,Sheldon Whitehouse
3/11/2020,CGNX,Sale (Full),"$50,000 ",RI,Industrial Machinery/Components,Democrat,Sheldon Whitehouse
3/11/2020,SIEGY,Sale (Full),"$50,000 ",RI,,Democrat,Sheldon Whitehouse
2/27/2020,WCMIX,Purchase,"$100,000 ",AK,,Republican,Dan Sullivan
2/27/2020,RPM,Sale (Partial),"$100,000 ",AK,Paints/Coatings,Republican,Dan Sullivan
3/20/2020,BAM,Sale (Partial),"$15,000 ",OK,Building operators,Republican,James M. Inhofe
3/9/2020,C,Sale (Full),"$100,000 ",OK,Major Banks,Republican,James M. Inhofe
4/10/2020,N/A,N/A,,,,,Mark R. Warner
3/31/2020,MU,Purchase,"$15,000 ",GA,Semiconductors,Republican,David Perdue
3/31/2020,MRK,Sale (Partial),"$50,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
3/23/2020,NWS,Purchase,"$15,000 ",GA,Newspapers/Magazines,Republican,David Perdue
3/2/2020,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/2/2020,KR,Sale (Partial),"$50,000 ",GA,Food Chains,Republican,David Perdue
3/2/2020,DD,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/2/2020,CZR,Sale (Partial),"$15,000 ",GA,Hotels/Resorts,Republican,David Perdue
3/2/2020,CZR,Sale (Full),"$15,000 ",GA,Hotels/Resorts,Republican,David Perdue
3/2/2020,BAC,Sale (Partial),"$50,000 ",GA,Major Banks,Republican,David Perdue
3/3/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/3/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/4/2020,BAC,Sale (Partial),"$15,000 ",GA,Major Banks,Republican,David Perdue
3/4/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/4/2020,URBN,Purchase,"$15,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
3/4/2020,URBN,Purchase,"$15,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
3/4/2020,URBN,Purchase,"$15,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
3/4/2020,GM,Purchase,"$15,000 ",GA,Auto Manufacturing,Republican,David Perdue
3/4/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/5/2020,URBN,Purchase,"$15,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
3/5/2020,KR,Sale (Partial),"$50,000 ",GA,Food Chains,Republican,David Perdue
3/5/2020,BRK-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/5/2020,BRK-B,Purchase,"$50,000 ",GA,,Republican,David Perdue
3/5/2020,URBN,Purchase,"$15,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
3/6/2020,BRK-B,Purchase,"$50,000 ",GA,,Republican,David Perdue
3/6/2020,BAC,Sale (Partial),"$15,000 ",GA,Major Banks,Republican,David Perdue
3/6/2020,BRK-B,Purchase,"$50,000 ",GA,,Republican,David Perdue
3/9/2020,BRK-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/10/2020,MSM,Purchase,"$15,000 ",GA,Industrial Machinery/Components,Republican,David Perdue
3/10/2020,M,Purchase,"$15,000 ",GA,Department/Specialty Retail Stores,Republican,David Perdue
3/10/2020,NWSA,Purchase,"$15,000 ",GA,Newspapers/Magazines,Republican,David Perdue
3/10/2020,FOXA,Purchase,"$15,000 ",GA,Broadcasting,Republican,David Perdue
3/10/2020,EAF,Purchase,"$15,000 ",GA,Metal Fabrications,Republican,David Perdue
3/11/2020,GEL,Sale (Full),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/13/2020,ENB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/13/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/13/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/13/2020,TRP,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/13/2020,ENB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/13/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/13/2020,TRP,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/16/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/16/2020,AXTA,Purchase,"$15,000 ",GA,Paints/Coatings,Republican,David Perdue
3/16/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/16/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/16/2020,KR,Sale (Partial),"$50,000 ",GA,Food Chains,Republican,David Perdue
3/16/2020,RF,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/16/2020,FOX,Purchase,"$15,000 ",GA,Broadcasting,Republican,David Perdue
3/16/2020,LYV,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
3/16/2020,HUN,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
3/17/2020,UHAL,Purchase,"$15,000 ",GA,Rental/Leasing Companies,Republican,David Perdue
3/17/2020,LYV,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
3/17/2020,AXTA,Purchase,"$15,000 ",GA,Paints/Coatings,Republican,David Perdue
3/17/2020,PG,Sale (Partial),"$50,000 ",GA,Package Goods/Cosmetics,Republican,David Perdue
3/17/2020,PEP,Sale (Partial),"$50,000 ",GA,Beverages (Production/Distribution),Republican,David Perdue
3/17/2020,NWSA,Purchase,"$15,000 ",GA,Newspapers/Magazines,Republican,David Perdue
3/17/2020,FHB,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/17/2020,CTSH,Purchase,"$15,000 ",GA,EDP Services,Republican,David Perdue
3/17/2020,SYY,Purchase,"$15,000 ",GA,Food Distributors,Republican,David Perdue
3/17/2020,MSM,Purchase,"$15,000 ",GA,Industrial Machinery/Components,Republican,David Perdue
3/17/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/17/2020,WFC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/17/2020,HUN,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
3/18/2020,GM,Purchase,"$15,000 ",GA,Auto Manufacturing,Republican,David Perdue
3/18/2020,LYV,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
3/18/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/18/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/18/2020,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/18/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/18/2020,UHAL,Purchase,"$15,000 ",GA,Rental/Leasing Companies,Republican,David Perdue
3/18/2020,CDLX,Purchase,"$250,000 ",GA,Advertising,Republican,David Perdue
3/18/2020,CDLX,Purchase,"$250,000 ",GA,Advertising,Republican,David Perdue
3/18/2020,LYV,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
3/19/2020,SBUX,Purchase,"$50,000 ",GA,Restaurants,Republican,David Perdue
3/19/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/19/2020,GOOG,Purchase,"$15,000 ",GA,"Computer Software: Programming, Data Processing",Republican,David Perdue
3/19/2020,KR,Sale (Partial),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/19/2020,CLX,Sale (Full),"$15,000 ",GA,Specialty Chemicals,Republican,David Perdue
3/20/2020,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/20/2020,SYY,Purchase,"$15,000 ",GA,Food Distributors,Republican,David Perdue
3/20/2020,PAGP,Purchase,"$15,000 ",GA,Oil & Gas Production,Republican,David Perdue
3/20/2020,MSM,Purchase,"$15,000 ",GA,Industrial Machinery/Components,Republican,David Perdue
3/20/2020,NWSA,Purchase,"$15,000 ",GA,Newspapers/Magazines,Republican,David Perdue
3/20/2020,PAGP,Purchase,"$15,000 ",GA,Oil & Gas Production,Republican,David Perdue
3/20/2020,KR,Sale (Full),"$15,000 ",GA,Food Chains,Republican,David Perdue
3/20/2020,M,Purchase,"$15,000 ",GA,Department/Specialty Retail Stores,Republican,David Perdue
3/23/2020,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/23/2020,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/23/2020,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
3/23/2020,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/23/2020,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
3/23/2020,RL,Purchase,"$15,000 ",GA,Apparel,Republican,David Perdue
3/24/2020,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
3/24/2020,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/25/2020,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/26/2020,DOW,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/26/2020,NFLX,Purchase,"$50,000 ",GA,Consumer Electronics/Video Chains,Republican,David Perdue
3/26/2020,TRP,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/26/2020,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/26/2020,WMB,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/26/2020,LNG,Purchase,"$15,000 ",GA,Oil/Gas Transmission,Republican,David Perdue
3/27/2020,ORCL,Sale (Partial),"$50,000 ",GA,Computer Software: Prepackaged Software,Republican,David Perdue
3/27/2020,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/27/2020,VIAC,Sale (Partial),"$15,000 ",GA,Broadcasting,Republican,David Perdue
3/27/2020,MU,Purchase,"$15,000 ",GA,Semiconductors,Republican,David Perdue
3/27/2020,GPK,Sale (Partial),"$50,000 ",GA,Containers/Packaging,Republican,David Perdue
3/27/2020,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
3/27/2020,MU,Purchase,"$50,000 ",GA,Semiconductors,Republican,David Perdue
3/30/2020,GPK,Sale (Partial),"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
3/30/2020,MU,Purchase,"$15,000 ",GA,Semiconductors,Republican,David Perdue
3/30/2020,MU,Purchase,"$15,000 ",GA,Semiconductors,Republican,David Perdue
3/24/2020,VZ,Purchase,"$15,000 ",DE,Telecommunications Equipment,Democrat,Thomas R. Carper
3/23/2020,SPY,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
3/23/2020,CEF,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
3/27/2020,DIS,Purchase,"$15,000 ",DE,Services-Misc. Amusement & Recreation,Democrat,Thomas R. Carper
3/27/2020,SWKS,Purchase,"$15,000 ",DE,Semiconductors,Democrat,Thomas R. Carper
3/27/2020,CVS,Purchase,"$15,000 ",DE,Medical/Nursing Services,Democrat,Thomas R. Carper
3/27/2020,PYPL,Purchase,"$15,000 ",DE,Business Services,Democrat,Thomas R. Carper
3/24/2020,VOD,Sale (Full),"$15,000 ",DE,Telecommunications Equipment,Democrat,Thomas R. Carper
3/24/2020,MPC,Sale (Full),"$15,000 ",DE,Integrated oil Companies,Democrat,Thomas R. Carper
3/24/2020,WFC,Sale (Full),"$15,000 ",DE,Major Banks,Democrat,Thomas R. Carper
3/24/2020,CSCO,Purchase,"$15,000 ",DE,Computer Communications Equipment,Democrat,Thomas R. Carper
3/24/2020,ABBV,Purchase,"$15,000 ",DE,Major Pharmaceuticals,Democrat,Thomas R. Carper
3/24/2020,JPM,Purchase,"$15,000 ",DE,Major Banks,Democrat,Thomas R. Carper
2/21/2020,DD,Sale (Full),"$15,000 ",GA,,Republican,Kelly Loeffler
2/21/2020,K,Sale (Full),"$15,000 ",GA,Packaged Foods,Republican,Kelly Loeffler
2/21/2020,BABA,Sale (Full),"$15,000 ",GA,Business Services,Republican,Kelly Loeffler
2/20/2020,AIZ,Sale (Full),"$15,000 ",GA,Property-Casualty Insurers,Republican,Kelly Loeffler
2/20/2020,ABBV,Sale (Full),"$15,000 ",GA,Major Pharmaceuticals,Republican,Kelly Loeffler
2/20/2020,DOCU,Sale (Partial),"$250,000 ",GA,Computer Software: Prepackaged Software,Republican,Kelly Loeffler
3/13/2020,PRU,Purchase,"$50,000 ",GA,Life Insurance,Republican,Kelly Loeffler
3/10/2020,CVX,Purchase,"$250,000 ",GA,Integrated oil Companies,Republican,Kelly Loeffler
3/10/2020,DD,Purchase,"$15,000 ",GA,,Republican,Kelly Loeffler
3/9/2020,AIZ,Sale (Full),"$50,000 ",GA,Property-Casualty Insurers,Republican,Kelly Loeffler
3/9/2020,EMR,Sale (Full),"$15,000 ",GA,Consumer Electronics/Appliances,Republican,Kelly Loeffler
3/9/2020,CR,Sale (Full),"$50,000 ",GA,Metal Fabrications,Republican,Kelly Loeffler
3/9/2020,HIG,Sale (Full),"$15,000 ",GA,Property-Casualty Insurers,Republican,Kelly Loeffler
3/4/2020,AMGN,Sale (Full),"$50,000 ",GA,Biotechnology: Biological Products (No Diagnostic Substances),Republican,Kelly Loeffler
3/4/2020,AIG,Sale (Full),"$15,000 ",GA,Property-Casualty Insurers,Republican,Kelly Loeffler
3/4/2020,PANW,Sale (Full),"$15,000 ",GA,Computer peripheral equipment,Republican,Kelly Loeffler
3/4/2020,CVX,Sale (Full),"$50,000 ",GA,Integrated oil Companies,Republican,Kelly Loeffler
3/4/2020,BP,Sale (Full),"$15,000 ",GA,Integrated oil Companies,Republican,Kelly Loeffler
3/3/2020,DD,Purchase,"$100,000 ",GA,,Republican,Kelly Loeffler
3/2/2020,DD,Purchase,"$50,000 ",GA,,Republican,Kelly Loeffler
2/28/2020,DD,Purchase,"$250,000 ",GA,,Republican,Kelly Loeffler
3/11/2020,BKNG,Sale (Full),"$15,000 ",GA,Transportation Services,Republican,Kelly Loeffler
3/10/2020,BKNG,Sale (Partial),"$50,000 ",GA,Transportation Services,Republican,Kelly Loeffler
3/9/2020,HELE,Sale (Partial),"$100,000 ",GA,Home Furnishings,Republican,Kelly Loeffler
3/6/2020,BKNG,Purchase,"$50,000 ",GA,Transportation Services,Republican,Kelly Loeffler
3/9/2020,TJX,Sale (Full),"$50,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,Kelly Loeffler
3/3/2020,ROST,Sale (Full),"$50,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,Kelly Loeffler
3/3/2020,LULU,Sale (Full),"$100,000 ",GA,Apparel,Republican,Kelly Loeffler
3/3/2020,FB,Sale (Full),"$100,000 ",GA,"Computer Software: Programming, Data Processing",Republican,Kelly Loeffler
3/2/2020,ROST,Sale (Partial),"$50,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,Kelly Loeffler
2/26/2020,CME,Purchase,"$250,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/26/2020,NVDA,Sale (Full),"$50,000 ",GA,Semiconductors,Republican,Kelly Loeffler
2/26/2020,AZO,Sale (Full),"$50,000 ",GA,Other Specialty Stores,Republican,Kelly Loeffler
2/26/2020,ADP,Sale (Partial),"$100,000 ",GA,EDP Services,Republican,Kelly Loeffler
2/26/2020,ARNA,Sale (Partial),"$50,000 ",GA,Major Pharmaceuticals,Republican,Kelly Loeffler
2/27/2020,AMZN,Sale (Full),"$50,000 ",GA,Catalog/Specialty Distribution,Republican,Kelly Loeffler
2/24/2020,CME,Purchase,"$100,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/24/2020,AMZN,Purchase,"$50,000 ",GA,Catalog/Specialty Distribution,Republican,Kelly Loeffler
2/24/2020,NVDA,Sale (Partial),"$50,000 ",GA,Semiconductors,Republican,Kelly Loeffler
2/24/2020,IPHI,Sale (Partial),"$50,000 ",GA,,Republican,Kelly Loeffler
2/24/2020,FB,Sale (Partial),"$50,000 ",GA,"Computer Software: Programming, Data Processing",Republican,Kelly Loeffler
2/24/2020,ARNA,Sale (Partial),"$100,000 ",GA,Major Pharmaceuticals,Republican,Kelly Loeffler
3/11/2020,ICE,Sale (Partial),"$25,000,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/26/2020,ICE,Sale (Partial),"$5,000,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/26/2020,ICE,Purchase,"$5,000,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
3/11/2020,ICE,Sale (Partial),"$25,000,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/18/2020,ICE,Purchase,"$25,000,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/13/2020,WM,Sale (Full),"$50,000 ",RI,Environmental Services,Democrat,Sheldon Whitehouse
2/13/2020,DLR,Purchase,"$50,000 ",RI,Real Estate Investment Trusts,Democrat,Sheldon Whitehouse
3/26/2020,MSFT,Purchase,"$15,000 ",KS,Computer Software: Prepackaged Software,Republican,Pat Roberts
3/24/2020,MSFT,Purchase,"$15,000 ",KS,Computer Software: Prepackaged Software,Republican,Pat Roberts
3/24/2020,DIS,Purchase,"$15,000 ",KS,Services-Misc. Amusement & Recreation,Republican,Pat Roberts
3/26/2020,XOM,Purchase,"$15,000 ",KS,Integrated oil Companies,Republican,Pat Roberts
3/26/2020,CVX,Purchase,"$15,000 ",KS,Integrated oil Companies,Republican,Pat Roberts
3/26/2020,BA,Purchase,"$50,000 ",KS,Aerospace,Republican,Pat Roberts
3/24/2020,WMT,Purchase,"$15,000 ",KS,Department/Specialty Retail Stores,Republican,Pat Roberts
3/24/2020,AAPL,Purchase,"$50,000 ",KS,Computer Manufacturing,Republican,Pat Roberts
3/20/2020,V,Purchase,"$50,000 ",KS,Business Services,Republican,Pat Roberts
3/9/2020,WMT,Sale (Full),"$15,000 ",KS,Department/Specialty Retail Stores,Republican,Pat Roberts
3/6/2020,NFLX,Purchase,"$250,000 ",KS,Consumer Electronics/Video Chains,Republican,Pat Roberts
3/2/2020,NVDA,Sale (Full),"$50,000 ",KS,Semiconductors,Republican,Pat Roberts
3/2/2020,NFLX,Sale (Full),"$100,000 ",KS,Consumer Electronics/Video Chains,Republican,Pat Roberts
3/20/2020,AAPL,Purchase,"$50,000 ",KS,Computer Manufacturing,Republican,Pat Roberts
3/6/2020,NFLX,Purchase,"$250,000 ",KS,Consumer Electronics/Video Chains,Republican,Pat Roberts
3/6/2020,NVDA,Purchase,"$100,000 ",KS,Semiconductors,Republican,Pat Roberts
3/6/2020,AAPL,Purchase,"$50,000 ",KS,Computer Manufacturing,Republican,Pat Roberts
3/2/2020,AAPL,Sale (Full),"$50,000 ",KS,Computer Manufacturing,Republican,Pat Roberts
3/2/2020,NFLX,Sale (Full),"$250,000 ",KS,Consumer Electronics/Video Chains,Republican,Pat Roberts
3/9/2020,WMT,Sale (Partial),"$15,000 ",LA,Department/Specialty Retail Stores,Republican,Bill Cassidy
3/9/2020,TROW,Sale (Partial),"$15,000 ",LA,Investment Bankers/Brokers/Service,Republican,Bill Cassidy
3/9/2020,PG,Sale (Partial),"$15,000 ",LA,Package Goods/Cosmetics,Republican,Bill Cassidy
3/9/2020,MSFT,Sale (Partial),"$15,000 ",LA,Computer Software: Prepackaged Software,Republican,Bill Cassidy
3/9/2020,MDT,Sale (Partial),"$15,000 ",LA,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Republican,Bill Cassidy
3/9/2020,EMR,Sale (Partial),"$15,000 ",LA,Consumer Electronics/Appliances,Republican,Bill Cassidy
3/9/2020,BLK,Sale (Partial),"$15,000 ",LA,Investment Bankers/Brokers/Service,Republican,Bill Cassidy
3/9/2020,AAPL,Sale (Partial),"$15,000 ",LA,Computer Manufacturing,Republican,Bill Cassidy
3/9/2020,AMGN,Sale (Partial),"$15,000 ",LA,Biotechnology: Biological Products (No Diagnostic Substances),Republican,Bill Cassidy
3/9/2020,T,Sale (Partial),"$15,000 ",LA,Telecommunications Equipment,Republican,Bill Cassidy
3/9/2020,VFC,Purchase,"$15,000 ",LA,Apparel,Republican,Bill Cassidy
3/9/2020,PSX,Purchase,"$15,000 ",LA,Integrated oil Companies,Republican,Bill Cassidy
3/9/2020,MMM,Purchase,"$15,000 ",LA,Medical/Dental Instruments,Republican,Bill Cassidy
3/9/2020,JNJ,Purchase,"$15,000 ",LA,Major Pharmaceuticals,Republican,Bill Cassidy
3/9/2020,DOW,Purchase,"$15,000 ",LA,,Republican,Bill Cassidy
3/24/2020,N/A,N/A,,,,,Richard Blumenthal
3/19/2020,N/A,N/A,,,,,John Boozman
3/19/2020,N/A,N/A,,,,,Ron Johnson
3/17/2020,N/A,N/A,,,,,Dianne Feinstein
3/10/2020,VWO,Sale (Partial),"$50,000 ",KS,,Republican,Jerry Moran
3/10/2020,HAL,Purchase,"$15,000 ",KS,Oilfield Services/Equipment,Republican,Jerry Moran
3/10/2020,XOM,Purchase,"$15,000 ",KS,Integrated oil Companies,Republican,Jerry Moran
3/10/2020,BRK-B,Purchase,"$15,000 ",KS,,Republican,Jerry Moran
2/20/2020,BAM,Sale (Partial),"$100,000 ",OK,Building operators,Republican,James M. Inhofe
2/29/2020,IR,Exchange,"$15,000 ",NV,Industrial Machinery/Components,Democrat,Jacky Rosen
3/12/2020,N/A,N/A,,,,,Richard Blumenthal
2/14/2020,ORCL,Purchase,"$250,000 ",GA,Computer Software: Prepackaged Software,Republican,Kelly Loeffler
2/14/2020,XOM,Sale (Full),"$500,000 ",GA,Integrated oil Companies,Republican,Kelly Loeffler
2/14/2020,CTXS,Purchase,"$250,000 ",GA,Computer Software: Prepackaged Software,Republican,Kelly Loeffler
2/12/2020,FNKO,Sale (Full),"$100,000 ",GA,Recreational Games/Products/Toys,Republican,Kelly Loeffler
2/12/2020,EEFT,Sale (Full),"$250,000 ",GA,Investment Bankers/Brokers/Service,Republican,Kelly Loeffler
2/11/2020,ORLY,Sale (Full),"$50,000 ",GA,Other Specialty Stores,Republican,Kelly Loeffler
2/11/2020,FNKO,Sale (Partial),"$100,000 ",GA,Recreational Games/Products/Toys,Republican,Kelly Loeffler
2/10/2020,FNKO,Sale (Partial),"$50,000 ",GA,Recreational Games/Products/Toys,Republican,Kelly Loeffler
2/10/2020,AZO,Sale (Partial),"$50,000 ",GA,Other Specialty Stores,Republican,Kelly Loeffler
2/10/2020,ARNA,Sale (Partial),"$100,000 ",GA,Major Pharmaceuticals,Republican,Kelly Loeffler
2/7/2020,TCEHY,Sale (Full),"$50,000 ",GA,,Republican,Kelly Loeffler
2/7/2020,ROKU,Sale (Full),"$250,000 ",GA,Television Services,Republican,Kelly Loeffler
2/7/2020,FNKO,Sale (Partial),"$50,000 ",GA,Recreational Games/Products/Toys,Republican,Kelly Loeffler
